fold_id,image_id,crop_path,dataset_split,crop_label,prediction,error_type,probability_dirty_positive,selected_threshold,threshold_margin,grayscale_mean,grayscale_std,grayscale_p05,grayscale_p95,hsv_saturation_mean,hsv_value_mean,laplacian_variance,edge_pixel_fraction,selected_for_contact_sheet,contact_sheet_path
12,12,dirty_positive/dirty_12_29.jpg,train,dirty_positive,dirty_positive,true_positive,0.95009621,0.20,0.75009621,0.59905225,0.07161333,0.50588238,0.73333335,0.17018571,0.62377715,0.00749037,0.51528931,false,
12,12,dirty_positive/dirty_12_30.jpg,train,dirty_positive,dirty_positive,true_positive,0.93130969,0.20,0.73130969,0.59224492,0.07013832,0.49803922,0.72156864,0.16873907,0.61649120,0.00737438,0.50436401,false,
12,12,dirty_positive/dirty_12_31.jpg,train,dirty_positive,dirty_positive,true_positive,0.97366671,0.20,0.77366671,0.61770451,0.08099610,0.52156866,0.77647060,0.17352182,0.64330637,0.00806105,0.54679871,false,
12,12,dirty_positive/dirty_12_32.jpg,train,dirty_positive,dirty_positive,true_positive,0.88417801,0.20,0.68417801,0.59167916,0.07229569,0.49803922,0.72549021,0.16660254,0.61563170,0.00787417,0.52160645,false,
12,12,dirty_positive/dirty_12_33.jpg,train,dirty_positive,dirty_positive,true_positive,0.87668599,0.20,0.67668599,0.63607514,0.09149265,0.49803922,0.81176472,0.13586894,0.65780193,0.00621119,0.54333496,false,
12,12,dirty_positive/dirty_12_34.jpg,train,dirty_positive,dirty_positive,true_positive,0.94628822,0.20,0.74628822,0.65056551,0.09079656,0.50980395,0.82352942,0.13341436,0.67206061,0.00656083,0.56506348,false,
12,12,dirty_positive/dirty_12_35.jpg,train,dirty_positive,dirty_positive,true_positive,0.84641967,0.20,0.64641967,0.62795353,0.09559789,0.49803922,0.81176472,0.14421357,0.65019262,0.00725553,0.57246399,false,
12,12,dirty_positive/dirty_12_36.jpg,train,dirty_positive,dirty_positive,true_positive,0.96005636,0.20,0.76005636,0.62580562,0.09018498,0.49803922,0.80000001,0.13953350,0.64801168,0.00634061,0.53750610,false,
12,12,dirty_positive/dirty_12_37.jpg,train,dirty_positive,dirty_positive,true_positive,0.98978903,0.20,0.78978903,0.66476905,0.08573616,0.56078434,0.83529413,0.14677489,0.68669552,0.00955462,0.59828186,false,
12,12,dirty_positive/dirty_12_38.jpg,train,dirty_positive,dirty_positive,true_positive,0.97927136,0.20,0.77927136,0.65727121,0.08849493,0.54901963,0.83137256,0.15526047,0.68084049,0.00935832,0.61282349,false,
12,12,dirty_positive/dirty_12_39.jpg,train,dirty_positive,dirty_positive,true_positive,0.99065439,0.20,0.79065439,0.66312444,0.08335617,0.56078434,0.82745099,0.14752427,0.68498337,0.00959249,0.60188293,false,
12,12,dirty_positive/dirty_12_40.jpg,train,dirty_positive,dirty_positive,true_positive,0.97697394,0.20,0.77697394,0.64393055,0.08802483,0.54117650,0.81568629,0.16036713,0.66820341,0.00872884,0.59403992,false,
12,12,dirty_positive/dirty_12_41.jpg,train,dirty_positive,dirty_positive,true_positive,0.87715115,0.20,0.67715115,0.69623917,0.07820772,0.58823532,0.85098040,0.10820972,0.71169758,0.00774550,0.56178284,false,
12,12,dirty_positive/dirty_12_42.jpg,train,dirty_positive,dirty_positive,true_positive,0.32696858,0.20,0.12696858,0.70369720,0.07079818,0.60392159,0.83921570,0.10592191,0.71938825,0.00601318,0.53330994,false,
12,12,dirty_positive/dirty_12_43.jpg,train,dirty_positive,dirty_positive,true_positive,0.50197977,0.20,0.30197977,0.69572210,0.07611600,0.58823532,0.84705883,0.10047734,0.70960808,0.00674964,0.53273010,false,
12,12,dirty_positive/dirty_12_44.jpg,train,dirty_positive,dirty_positive,true_positive,0.99021888,0.20,0.79021888,0.68186802,0.07961874,0.58039218,0.84313726,0.12517653,0.70010489,0.00939869,0.60360718,false,
12,12,dirty_positive/dirty_12_45.jpg,train,dirty_positive,dirty_positive,true_positive,0.97466839,0.20,0.77466839,0.63339007,0.08913261,0.53333336,0.81568629,0.17887993,0.65991586,0.00910926,0.58625793,false,
12,12,dirty_positive/dirty_12_46.jpg,train,dirty_positive,dirty_positive,true_positive,0.97002515,0.20,0.77002515,0.64629763,0.08786215,0.53725493,0.81960785,0.16868013,0.67144006,0.00912524,0.59523010,false,
12,12,dirty_positive/dirty_12_47.jpg,train,dirty_positive,dirty_positive,true_positive,0.98289542,0.20,0.78289542,0.62142497,0.08702837,0.52941179,0.80392158,0.18438920,0.64852786,0.00845312,0.55282593,false,
12,12,dirty_positive/dirty_12_48.jpg,train,dirty_positive,dirty_positive,true_positive,0.97583571,0.20,0.77583571,0.63462925,0.08873924,0.53333336,0.81568629,0.17754841,0.66087890,0.01015484,0.59140015,false,
12,12,dirty_positive/dirty_12_49.jpg,train,dirty_positive,dirty_positive,true_positive,0.97385432,0.20,0.77385432,0.58503067,0.07487959,0.48627451,0.72549021,0.20319346,0.61506057,0.00743782,0.55587769,false,
12,12,dirty_positive/dirty_12_50.jpg,train,dirty_positive,dirty_positive,true_positive,0.98051505,0.20,0.78051505,0.59007764,0.07883393,0.48627451,0.74117649,0.20793110,0.62126184,0.00782975,0.59373474,false,
12,12,dirty_positive/dirty_12_51.jpg,train,dirty_positive,dirty_positive,true_positive,0.95809850,0.20,0.75809850,0.59141070,0.08189552,0.48627451,0.74509805,0.21036631,0.62328863,0.00744148,0.60662842,false,
12,12,dirty_positive/dirty_12_52.jpg,train,dirty_positive,dirty_positive,true_positive,0.93869887,0.20,0.73869887,0.58771884,0.07604171,0.48627451,0.72941178,0.19383410,0.61655462,0.00721439,0.55815125,false,
12,12,dirty_positive/dirty_12_53.jpg,train,dirty_positive,dirty_positive,true_positive,0.96537795,0.20,0.76537795,0.66921651,0.07876605,0.56470591,0.82352942,0.12470584,0.68729162,0.01040636,0.59060669,false,
12,12,dirty_positive/dirty_12_54.jpg,train,dirty_positive,dirty_positive,true_positive,0.97864237,0.20,0.77864237,0.65364277,0.08248483,0.54901963,0.81568629,0.14976509,0.67554885,0.01091196,0.61132812,false,
12,12,dirty_positive/dirty_12_55.jpg,train,dirty_positive,dirty_positive,true_positive,0.98411880,0.20,0.78411880,0.67253041,0.07533143,0.56862748,0.81176472,0.12434777,0.69139278,0.00848167,0.55165100,false,
12,12,dirty_positive/dirty_12_56.jpg,train,dirty_positive,dirty_positive,true_positive,0.97906511,0.20,0.77906511,0.67486596,0.08163314,0.57254905,0.83529413,0.12463374,0.69277620,0.01064771,0.61546326,false,
12,12,dirty_positive/dirty_12_57.jpg,train,dirty_positive,dirty_positive,true_positive,0.95810980,0.20,0.75810980,0.58106297,0.06114104,0.51372552,0.69803923,0.19644982,0.60910207,0.00865219,0.43847656,false,
12,12,dirty_positive/dirty_12_58.jpg,train,dirty_positive,dirty_positive,true_positive,0.96315919,0.20,0.76315919,0.57423258,0.06281520,0.49019608,0.69019610,0.19417672,0.60179359,0.00827471,0.43298340,false,
12,12,dirty_positive/dirty_12_59.jpg,train,dirty_positive,dirty_positive,true_positive,0.98860792,0.20,0.78860792,0.58310473,0.06274140,0.51764709,0.70980394,0.19175172,0.61017388,0.00743431,0.41270447,false,
12,12,dirty_positive/dirty_12_60.jpg,train,dirty_positive,dirty_positive,true_positive,0.97525138,0.20,0.77525138,0.57319117,0.06071906,0.49019608,0.68627453,0.19037057,0.59985697,0.00725208,0.40713501,false,
12,12,dirty_positive/dirty_12_61.jpg,train,dirty_positive,dirty_positive,true_positive,0.95261706,0.20,0.75261706,0.59490675,0.08437286,0.47843137,0.74901962,0.21286812,0.62817973,0.00612040,0.61344910,false,
12,12,dirty_positive/dirty_12_62.jpg,train,dirty_positive,dirty_positive,true_positive,0.54074443,0.20,0.34074443,0.58566940,0.08121457,0.47450981,0.73333335,0.21568054,0.61959356,0.00556672,0.57542419,false,
12,12,dirty_positive/dirty_12_63.jpg,train,dirty_positive,dirty_positive,true_positive,0.62492405,0.20,0.42492405,0.59354103,0.08315021,0.48235294,0.74117649,0.19383343,0.62352717,0.00631541,0.57885742,false,
12,12,dirty_positive/dirty_12_64.jpg,train,dirty_positive,dirty_positive,true_positive,0.94880841,0.20,0.74880841,0.59408134,0.08182438,0.48235294,0.74117649,0.20261544,0.62499267,0.00615638,0.57910156,false,
12,12,dirty_positive/dirty_12_65.jpg,train,dirty_positive,dirty_positive,true_positive,0.71511363,0.20,0.51511363,0.67056787,0.07589880,0.56470591,0.81176472,0.12723707,0.68987739,0.00895020,0.55871582,false,
12,12,dirty_positive/dirty_12_66.jpg,train,dirty_positive,dirty_positive,true_positive,0.80135037,0.20,0.60135037,0.70008206,0.08124625,0.58039218,0.85098040,0.10096268,0.71596885,0.00783997,0.57086182,false,
12,12,dirty_positive/dirty_12_67.jpg,train,dirty_positive,dirty_positive,true_positive,0.80340169,0.20,0.60340169,0.65924871,0.07588837,0.55686277,0.80000001,0.14169732,0.68081176,0.00941323,0.58110046,false,
12,12,dirty_positive/dirty_12_68.jpg,train,dirty_positive,dirty_positive,true_positive,0.64471519,0.20,0.44471519,0.67728341,0.07594559,0.56862748,0.81176472,0.12114372,0.69601476,0.00798956,0.55320740,false,
12,12,dirty_positive/dirty_12_69.jpg,train,dirty_positive,dirty_positive,true_positive,0.95438569,0.20,0.75438569,0.57191050,0.08883058,0.45882353,0.73725492,0.24045657,0.60985744,0.00533500,0.58497620,false,
12,12,dirty_positive/dirty_12_70.jpg,train,dirty_positive,dirty_positive,true_positive,0.81763807,0.20,0.61763807,0.55873477,0.08894965,0.45490196,0.72941178,0.25083905,0.59773701,0.00500166,0.55937195,false,
12,12,dirty_positive/dirty_12_71.jpg,train,dirty_positive,dirty_positive,true_positive,0.94851559,0.20,0.74851559,0.54913878,0.08706440,0.45098040,0.72156864,0.25486636,0.58848941,0.00452909,0.52185059,false,
12,12,dirty_positive/dirty_12_72.jpg,train,dirty_positive,dirty_positive,true_positive,0.94891221,0.20,0.74891221,0.59003055,0.08187882,0.47843137,0.73725492,0.21759465,0.62414664,0.00575127,0.60050964,false,
12,12,dirty_positive/dirty_12_73.jpg,train,dirty_positive,dirty_positive,true_positive,0.76399765,0.20,0.56399765,0.73570025,0.07559558,0.62745100,0.87450981,0.06545243,0.74722981,0.00707805,0.57705688,false,
12,12,dirty_positive/dirty_12_74.jpg,train,dirty_positive,dirty_positive,true_positive,0.85070907,0.20,0.65070907,0.73418051,0.07647746,0.62352943,0.87058824,0.06830193,0.74611485,0.00710747,0.57302856,false,
12,12,dirty_positive/dirty_12_75.jpg,train,dirty_positive,dirty_positive,true_positive,0.98897995,0.20,0.78897995,0.70192283,0.08483417,0.58039218,0.85490197,0.10029154,0.71740764,0.00740512,0.55520630,false,
12,12,dirty_positive/dirty_12_76.jpg,train,dirty_positive,dirty_positive,true_positive,0.80416662,0.20,0.60416662,0.73005676,0.07783669,0.61568630,0.87058824,0.07342985,0.74222767,0.00732336,0.58543396,false,
12,12,dirty_positive/dirty_12_77.jpg,train,dirty_positive,dirty_positive,true_positive,0.73743675,0.20,0.53743675,0.67682022,0.07729879,0.56862748,0.81568629,0.11885502,0.69508708,0.00763645,0.54498291,false,
12,12,dirty_positive/dirty_12_78.jpg,train,dirty_positive,dirty_positive,true_positive,0.98233352,0.20,0.78233352,0.64545894,0.07277656,0.55294120,0.78039217,0.14677814,0.66741282,0.00866847,0.55180359,false,
12,12,dirty_positive/dirty_12_79.jpg,train,dirty_positive,dirty_positive,true_positive,0.75030910,0.20,0.55030910,0.66113424,0.07467106,0.56078434,0.79607844,0.13339821,0.68154198,0.00811024,0.55015564,false,
12,12,dirty_positive/dirty_12_80.jpg,train,dirty_positive,dirty_positive,true_positive,0.98184677,0.20,0.78184677,0.65281141,0.07625055,0.55294120,0.79607844,0.14833938,0.67519009,0.00944808,0.58401489,false,
12,12,dirty_positive/dirty_12_81.jpg,train,dirty_positive,dirty_positive,true_positive,0.91364085,0.20,0.71364085,0.58236468,0.06919265,0.49411765,0.70980394,0.19048488,0.60970151,0.01164957,0.56388855,false,
12,12,dirty_positive/dirty_12_82.jpg,train,dirty_positive,dirty_positive,true_positive,0.95669779,0.20,0.75669779,0.58264017,0.07006884,0.49411765,0.71372551,0.18986064,0.60998333,0.01193060,0.57057190,false,
12,12,dirty_positive/dirty_12_83.jpg,train,dirty_positive,dirty_positive,true_positive,0.97677451,0.20,0.77677451,0.58158648,0.06856633,0.49411765,0.70980394,0.19248898,0.60923076,0.01137018,0.55969238,false,
12,12,dirty_positive/dirty_12_84.jpg,train,dirty_positive,dirty_positive,true_positive,0.97335695,0.20,0.77335695,0.58171976,0.07080888,0.49019608,0.71372551,0.19191980,0.60928875,0.01200787,0.58004761,false,
12,12,dirty_positive/dirty_12_85.jpg,train,dirty_positive,dirty_positive,true_positive,0.98389584,0.20,0.78389584,0.63947070,0.07239477,0.54901963,0.77254903,0.15256679,0.66216677,0.00872862,0.55192566,false,
12,12,dirty_positive/dirty_12_86.jpg,train,dirty_positive,dirty_positive,true_positive,0.87942062,0.20,0.67942062,0.63488448,0.06666536,0.55294120,0.75294119,0.15323733,0.65759254,0.00784250,0.53413391,false,
12,12,dirty_positive/dirty_12_87.jpg,train,dirty_positive,dirty_positive,true_positive,0.92690880,0.20,0.72690880,0.62393427,0.06475800,0.54509807,0.74117649,0.16228472,0.64768648,0.00823050,0.53318787,false,
12,12,dirty_positive/dirty_12_88.jpg,train,dirty_positive,dirty_positive,true_positive,0.90051415,0.20,0.70051415,0.62826741,0.07120957,0.54117650,0.76470590,0.16505697,0.65254939,0.00940340,0.56622314,false,
12,12,dirty_positive/dirty_12_89.jpg,train,dirty_positive,dirty_positive,true_positive,0.99388404,0.20,0.79388404,0.60145277,0.06239812,0.52549022,0.71372551,0.18608892,0.62847394,0.00991196,0.54777527,false,
12,12,dirty_positive/dirty_12_90.jpg,train,dirty_positive,dirty_positive,true_positive,0.98509346,0.20,0.78509346,0.60195005,0.06736699,0.52549022,0.72941178,0.19458273,0.63048089,0.01010987,0.54859924,false,
12,12,dirty_positive/dirty_12_91.jpg,train,dirty_positive,dirty_positive,true_positive,0.96070020,0.20,0.76070020,0.59214556,0.06416588,0.50588238,0.70588237,0.18293560,0.61839205,0.01066534,0.55796814,false,
12,12,dirty_positive/dirty_12_92.jpg,train,dirty_positive,dirty_positive,true_positive,0.97707800,0.20,0.77707800,0.59694576,0.06550477,0.52156866,0.71764708,0.19534877,0.62544596,0.01030335,0.54774475,false,
12,12,dirty_positive/dirty_12_93.jpg,train,dirty_positive,dirty_positive,true_positive,0.86427650,0.20,0.66427650,0.55462122,0.08859023,0.45490196,0.73333335,0.25394702,0.59373343,0.00503433,0.54573059,false,
12,12,dirty_positive/dirty_12_94.jpg,train,dirty_positive,dirty_positive,true_positive,0.81288146,0.20,0.61288146,0.56141496,0.08926721,0.45490196,0.72941178,0.24923587,0.60015279,0.00511244,0.56771851,false,
12,12,dirty_positive/dirty_12_95.jpg,train,dirty_positive,dirty_positive,true_positive,0.72102735,0.20,0.52102735,0.55918550,0.08964616,0.45490196,0.72941178,0.25093600,0.59813291,0.00500478,0.55735779,false,
12,12,dirty_positive/dirty_12_96.jpg,train,dirty_positive,dirty_positive,true_positive,0.85047210,0.20,0.65047210,0.53458655,0.08018054,0.44705883,0.70196080,0.24526405,0.57151449,0.00482156,0.47938538,false,
12,12,dirty_positive/dirty_12_97.jpg,train,dirty_positive,dirty_positive,true_positive,0.83363711,0.20,0.63363711,0.64292455,0.06834143,0.55686277,0.76470590,0.14741486,0.66465008,0.00757152,0.53794861,false,
12,12,dirty_positive/dirty_12_98.jpg,train,dirty_positive,dirty_positive,true_positive,0.99074115,0.20,0.79074115,0.64464098,0.06680016,0.55686277,0.76470590,0.14199644,0.66522646,0.00685527,0.52085876,false,
12,12,dirty_positive/dirty_12_99.jpg,train,dirty_positive,dirty_positive,true_positive,0.86330637,0.20,0.66330637,0.64890420,0.07093470,0.55686277,0.77647060,0.14351717,0.67024201,0.00770291,0.54235840,false,
12,12,dirty_positive/dirty_12_100.jpg,train,dirty_positive,dirty_positive,true_positive,0.98696547,0.20,0.78696547,0.64043826,0.06767617,0.55686277,0.76078433,0.14863521,0.66236639,0.00751106,0.53689575,false,
12,12,dirty_positive/dirty_12_101.jpg,train,dirty_positive,dirty_positive,true_positive,0.70825754,0.20,0.50825754,0.53405440,0.08038256,0.44705883,0.70196080,0.24023469,0.56996739,0.00490757,0.47178650,false,
12,12,dirty_positive/dirty_12_102.jpg,train,dirty_positive,dirty_positive,true_positive,0.90451342,0.20,0.70451342,0.54943913,0.08660012,0.45098040,0.72549021,0.25297290,0.58794582,0.00513116,0.54148865,false,
12,12,dirty_positive/dirty_12_103.jpg,train,dirty_positive,dirty_positive,true_positive,0.76008182,0.20,0.56008182,0.53509879,0.08112141,0.44313726,0.70588237,0.24190214,0.57135564,0.00496584,0.47819519,false,
12,12,dirty_positive/dirty_12_104.jpg,train,dirty_positive,dirty_positive,true_positive,0.83492118,0.20,0.63492118,0.55728447,0.09196436,0.44705883,0.74117649,0.24665068,0.59470791,0.00607636,0.57156372,false,
12,12,dirty_positive/dirty_12_105.jpg,train,dirty_positive,dirty_positive,true_positive,0.99193130,0.20,0.79193130,0.65990216,0.07384063,0.56470591,0.80000001,0.13164398,0.67894000,0.00682792,0.52958679,false,
12,12,dirty_positive/dirty_12_106.jpg,train,dirty_positive,dirty_positive,true_positive,0.73562160,0.20,0.53562160,0.66250694,0.07661143,0.56470591,0.80392158,0.13218170,0.68203074,0.00739882,0.54254150,false,
12,12,dirty_positive/dirty_12_107.jpg,train,dirty_positive,dirty_positive,true_positive,0.78092704,0.20,0.58092704,0.69181794,0.08770104,0.58039218,0.85882354,0.11350822,0.70823157,0.00636465,0.55526733,false,
12,12,dirty_positive/dirty_12_108.jpg,train,dirty_positive,dirty_positive,true_positive,0.99023277,0.20,0.79023277,0.65088153,0.06942002,0.56078434,0.78039217,0.13851067,0.67095870,0.00652785,0.52381897,false,
12,12,dirty_positive/dirty_12_109.jpg,train,dirty_positive,dirty_positive,true_positive,0.95991303,0.20,0.75991303,0.61335522,0.06005720,0.53725493,0.71764708,0.16014478,0.63648975,0.00892011,0.54541016,false,
12,12,dirty_positive/dirty_12_110.jpg,train,dirty_positive,dirty_positive,true_positive,0.92574322,0.20,0.72574322,0.62256277,0.06239285,0.54509807,0.73333335,0.15881976,0.64570868,0.00772439,0.52197266,false,
12,12,dirty_positive/dirty_12_111.jpg,train,dirty_positive,dirty_positive,true_positive,0.88496213,0.20,0.68496213,0.63179404,0.06439775,0.54901963,0.74901962,0.15140058,0.65400821,0.00728245,0.51683044,false,
12,12,dirty_positive/dirty_12_112.jpg,train,dirty_positive,dirty_positive,true_positive,0.25750242,0.20,0.05750242,0.59427863,0.06525516,0.50196081,0.70980394,0.16187890,0.61684793,0.00854136,0.53440857,false,
12,12,dirty_positive/dirty_12_113.jpg,train,dirty_positive,dirty_positive,true_positive,0.53272594,0.20,0.33272594,0.59314603,0.11005684,0.45098040,0.80490196,0.20260513,0.62289071,0.01042077,0.65708923,false,
12,12,dirty_positive/dirty_12_114.jpg,train,dirty_positive,dirty_positive,true_positive,0.79232269,0.20,0.59232269,0.58950925,0.10942258,0.44705883,0.80392158,0.22162123,0.62293684,0.00883264,0.64518738,false,
12,12,dirty_positive/dirty_12_115.jpg,train,dirty_positive,dirty_positive,true_positive,0.41452439,0.20,0.21452439,0.59083486,0.11051743,0.45098040,0.80392158,0.20506467,0.62100524,0.01054872,0.66506958,false,
12,12,dirty_positive/dirty_12_116.jpg,train,dirty_positive,dirty_positive,true_positive,0.81549573,0.20,0.61549573,0.60394722,0.10669865,0.45882353,0.80784315,0.20929590,0.63569611,0.00996437,0.67550659,false,
12,12,dirty_positive/dirty_12_117.jpg,train,dirty_positive,dirty_positive,true_positive,0.94005847,0.20,0.74005847,0.70434213,0.09035857,0.58431375,0.87058824,0.10585896,0.71984935,0.00662076,0.57376099,false,
12,12,dirty_positive/dirty_12_118.jpg,train,dirty_positive,dirty_positive,true_positive,0.89305190,0.20,0.69305190,0.72786689,0.08723208,0.60784316,0.88627452,0.08870982,0.74223936,0.00713627,0.60406494,false,
